nume_actiune,timestamp
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
CREATE_COMANDA,2025-05-28 14:19:32
UPDATE_CLIENT,2025-05-28 14:19:32
READ_ALL_CLIENTS,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
READ_ALL_CLIENTS,2025-05-28 14:19:32
READ_ALL_CLIENTS,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_PRODUSE,2025-05-28 14:19:32
READ_ALL_PRODUSE,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_FACTURI,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_CLIENT,2025-05-28 14:19:32
READ_PRODUS,2025-05-28 14:19:32
READ_COMANDA,2025-05-28 14:19:32
READ_ALL_COMENZI,2025-05-28 14:19:32
READ_ALL_PRODUSE,2025-05-28 14:19:32
READ_ALL_PRODUSE,2025-05-28 14:19:32
READ_ALL_CLIENTS,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:23:54
CREATE_PRODUS,2025-05-28 14:23:54
CREATE_PRODUS,2025-05-28 14:23:54
CREATE_PRODUS,2025-05-28 14:23:54
CREATE_CLIENT,2025-05-28 14:23:54
UPDATE_CLIENT,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
CREATE_CLIENT,2025-05-28 14:23:54
UPDATE_CLIENT,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_PRODUSE,2025-05-28 14:23:54
READ_ALL_PRODUSE,2025-05-28 14:23:54
READ_ALL_FACTURI,2025-05-28 14:23:54
READ_ALL_COMENZI,2025-05-28 14:23:54
READ_ALL_PRODUSE,2025-05-28 14:23:54
READ_ALL_PRODUSE,2025-05-28 14:23:54
READ_ALL_CLIENTS,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:25:16
CREATE_PRODUS,2025-05-28 14:25:16
CREATE_PRODUS,2025-05-28 14:25:16
CREATE_PRODUS,2025-05-28 14:25:16
CREATE_CLIENT,2025-05-28 14:25:16
UPDATE_CLIENT,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
CREATE_CLIENT,2025-05-28 14:25:16
UPDATE_CLIENT,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_PRODUSE,2025-05-28 14:25:16
READ_ALL_PRODUSE,2025-05-28 14:25:16
READ_ALL_FACTURI,2025-05-28 14:25:16
READ_ALL_COMENZI,2025-05-28 14:25:16
READ_ALL_PRODUSE,2025-05-28 14:25:16
READ_ALL_PRODUSE,2025-05-28 14:25:16
READ_ALL_CLIENTS,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 14:27:20
CREATE_PRODUS,2025-05-28 14:27:20
CREATE_PRODUS,2025-05-28 14:27:20
CREATE_PRODUS,2025-05-28 14:27:20
CREATE_CLIENT,2025-05-28 14:27:20
UPDATE_CLIENT,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
CREATE_CLIENT,2025-05-28 14:27:20
UPDATE_CLIENT,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_PRODUSE,2025-05-28 14:27:20
READ_ALL_PRODUSE,2025-05-28 14:27:20
READ_ALL_FACTURI,2025-05-28 14:27:20
READ_ALL_COMENZI,2025-05-28 14:27:20
READ_ALL_PRODUSE,2025-05-28 14:27:20
READ_ALL_PRODUSE,2025-05-28 14:27:20
READ_ALL_CLIENTS,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:25:14
CREATE_PRODUS,2025-05-28 21:25:14
CREATE_PRODUS,2025-05-28 21:25:14
CREATE_PRODUS,2025-05-28 21:25:14
CREATE_CLIENT,2025-05-28 21:25:14
CREATE_COMANDA,2025-05-28 21:25:14
UPDATE_CLIENT,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
CREATE_CLIENT,2025-05-28 21:25:14
CREATE_COMANDA,2025-05-28 21:25:14
UPDATE_CLIENT,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_PRODUSE,2025-05-28 21:25:14
READ_ALL_PRODUSE,2025-05-28 21:25:14
CREATE_FACTURA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_FACTURI,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_CLIENT,2025-05-28 21:25:14
READ_PRODUS,2025-05-28 21:25:14
READ_COMANDA,2025-05-28 21:25:14
READ_ALL_COMENZI,2025-05-28 21:25:14
READ_ALL_PRODUSE,2025-05-28 21:25:14
READ_ALL_PRODUSE,2025-05-28 21:25:14
READ_ALL_CLIENTS,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:28:37
CREATE_PRODUS,2025-05-28 21:28:37
CREATE_PRODUS,2025-05-28 21:28:37
CREATE_PRODUS,2025-05-28 21:28:37
CREATE_CLIENT,2025-05-28 21:28:37
CREATE_COMANDA,2025-05-28 21:28:37
UPDATE_CLIENT,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
CREATE_CLIENT,2025-05-28 21:28:37
CREATE_COMANDA,2025-05-28 21:28:37
UPDATE_CLIENT,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_PRODUSE,2025-05-28 21:28:37
READ_ALL_PRODUSE,2025-05-28 21:28:37
CREATE_FACTURA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_FACTURI,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_CLIENT,2025-05-28 21:28:37
READ_PRODUS,2025-05-28 21:28:37
READ_COMANDA,2025-05-28 21:28:37
READ_ALL_COMENZI,2025-05-28 21:28:37
READ_ALL_PRODUSE,2025-05-28 21:28:37
READ_ALL_PRODUSE,2025-05-28 21:28:37
READ_ALL_CLIENTS,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:32
CREATE_PRODUS,2025-05-28 21:29:32
CREATE_PRODUS,2025-05-28 21:29:32
CREATE_PRODUS,2025-05-28 21:29:32
CREATE_CLIENT,2025-05-28 21:29:32
CREATE_COMANDA,2025-05-28 21:29:32
UPDATE_CLIENT,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
CREATE_CLIENT,2025-05-28 21:29:32
CREATE_COMANDA,2025-05-28 21:29:32
UPDATE_CLIENT,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_PRODUSE,2025-05-28 21:29:32
READ_ALL_PRODUSE,2025-05-28 21:29:32
CREATE_FACTURA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_FACTURI,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_CLIENT,2025-05-28 21:29:32
READ_PRODUS,2025-05-28 21:29:32
READ_COMANDA,2025-05-28 21:29:32
READ_ALL_COMENZI,2025-05-28 21:29:32
READ_ALL_PRODUSE,2025-05-28 21:29:32
READ_ALL_PRODUSE,2025-05-28 21:29:32
READ_ALL_CLIENTS,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:29:54
CREATE_PRODUS,2025-05-28 21:29:54
CREATE_PRODUS,2025-05-28 21:29:54
CREATE_PRODUS,2025-05-28 21:29:54
CREATE_CLIENT,2025-05-28 21:29:54
CREATE_COMANDA,2025-05-28 21:29:54
UPDATE_CLIENT,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
CREATE_CLIENT,2025-05-28 21:29:54
CREATE_COMANDA,2025-05-28 21:29:54
UPDATE_CLIENT,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_PRODUSE,2025-05-28 21:29:54
READ_ALL_PRODUSE,2025-05-28 21:29:54
CREATE_FACTURA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_FACTURI,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_CLIENT,2025-05-28 21:29:54
READ_PRODUS,2025-05-28 21:29:54
READ_COMANDA,2025-05-28 21:29:54
READ_ALL_COMENZI,2025-05-28 21:29:54
READ_ALL_PRODUSE,2025-05-28 21:29:54
READ_ALL_PRODUSE,2025-05-28 21:29:54
READ_ALL_CLIENTS,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:31:31
CREATE_PRODUS,2025-05-28 21:31:31
CREATE_PRODUS,2025-05-28 21:31:31
CREATE_PRODUS,2025-05-28 21:31:31
CREATE_CLIENT,2025-05-28 21:31:31
CREATE_COMANDA,2025-05-28 21:31:31
UPDATE_CLIENT,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
CREATE_CLIENT,2025-05-28 21:31:31
CREATE_COMANDA,2025-05-28 21:31:31
UPDATE_CLIENT,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_PRODUSE,2025-05-28 21:31:31
READ_ALL_PRODUSE,2025-05-28 21:31:31
CREATE_FACTURA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_FACTURI,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_CLIENT,2025-05-28 21:31:31
READ_PRODUS,2025-05-28 21:31:31
READ_COMANDA,2025-05-28 21:31:31
READ_ALL_COMENZI,2025-05-28 21:31:31
READ_ALL_PRODUSE,2025-05-28 21:31:31
READ_ALL_PRODUSE,2025-05-28 21:31:31
READ_ALL_CLIENTS,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:32
CREATE_PRODUS,2025-05-28 21:33:32
CREATE_PRODUS,2025-05-28 21:33:32
CREATE_PRODUS,2025-05-28 21:33:32
CREATE_CLIENT,2025-05-28 21:33:32
CREATE_COMANDA,2025-05-28 21:33:32
UPDATE_CLIENT,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
CREATE_CLIENT,2025-05-28 21:33:32
CREATE_COMANDA,2025-05-28 21:33:32
UPDATE_CLIENT,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:32
READ_ALL_CLIENTS,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
READ_COMANDA,2025-05-28 21:33:32
READ_ALL_COMENZI,2025-05-28 21:33:32
READ_CLIENT,2025-05-28 21:33:32
READ_PRODUS,2025-05-28 21:33:32
